query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_3504	E0680490	PER	DF	N	Y	N
EDL14_ENG_3505	NIL0286	PER	WB	Y	N	N
EDL14_ENG_3506	NIL0228	PER	DF	N	Y	N
EDL14_ENG_3507	E0577894	PER	DF	N	Y	N
EDL14_ENG_3508	E0065760	PER	NW	N	N	N
EDL14_ENG_3509	NIL0763	ORG	DF	Y	Y	N
EDL14_ENG_3510	NIL0764	PER	DF	N	N	Y
EDL14_ENG_3511	E0593713	ORG	DF	N	Y	N
EDL14_ENG_3512	E0116532	GPE	WB	N	N	N
EDL14_ENG_3513	E0521577	PER	DF	N	N	N
EDL14_ENG_3514	E0624246	PER	DF	N	N	N
EDL14_ENG_3515	E0006599	PER	DF	N	Y	N
EDL14_ENG_3516	E0679687	GPE	WB	N	N	N
EDL14_ENG_3517	E0018102	GPE	NW	N	Y	N
EDL14_ENG_3518	E0633748	GPE	WB	N	Y	N
EDL14_ENG_3519	E0597018	PER	WB	N	N	N
EDL14_ENG_3520	NIL0002	PER	DF	N	N	Y
EDL14_ENG_3521	E0228551	ORG	NW	N	Y	N
EDL14_ENG_3522	NIL0765	ORG	NW	Y	N	N
EDL14_ENG_3523	NIL0766	PER	NW	N	Y	N
EDL14_ENG_3524	NIL0767	PER	DF	N	N	Y
EDL14_ENG_3525	E0597018	PER	WB	Y	N	N
EDL14_ENG_3526	E0659608	PER	NW	N	N	N
EDL14_ENG_3527	E0819391	PER	DF	N	N	N
EDL14_ENG_3528	E0128178	PER	DF	N	Y	N
EDL14_ENG_3529	E0240539	GPE	NW	N	N	N
EDL14_ENG_3530	NIL0768	PER	DF	N	N	Y
EDL14_ENG_3531	E0622747	PER	NW	N	N	N
EDL14_ENG_3532	E0572941	PER	DF	N	Y	N
EDL14_ENG_3533	NIL0452	PER	WB	N	N	Y
EDL14_ENG_3534	E0299831	PER	DF	Y	Y	N
EDL14_ENG_3535	E0679687	GPE	NW	N	N	N
EDL14_ENG_3536	E0100324	PER	DF	N	Y	N
EDL14_ENG_3537	E0807166	PER	DF	N	Y	N
EDL14_ENG_3538	E0773407	ORG	NW	N	Y	N
EDL14_ENG_3539	E0775048	PER	DF	Y	N	N
EDL14_ENG_3540	NIL0552	PER	NW	N	Y	N
EDL14_ENG_3541	E0668404	PER	NW	N	Y	N
EDL14_ENG_3542	E0597018	PER	WB	N	N	N
EDL14_ENG_3544	NIL0769	PER	DF	N	N	N
EDL14_ENG_3546	E0462677	ORG	WB	N	Y	N
EDL14_ENG_3547	E0731783	PER	DF	N	N	N
EDL14_ENG_3548	E0566375	PER	NW	N	N	N
EDL14_ENG_3549	E0570763	PER	NW	Y	Y	N
EDL14_ENG_3550	NIL0007	PER	DF	N	Y	Y
EDL14_ENG_3551	E0679687	GPE	WB	N	N	N
EDL14_ENG_3552	E0006404	PER	DF	N	Y	N
EDL14_ENG_3553	NIL0137	PER	DF	N	N	N
EDL14_ENG_3554	E0668404	PER	NW	N	Y	N
EDL14_ENG_3555	E0773407	ORG	DF	N	N	N
EDL14_ENG_3556	E0620647	PER	NW	N	N	N
EDL14_ENG_3557	E0819391	PER	WB	N	N	N
EDL14_ENG_3558	NIL0508	ORG	NW	N	Y	N
EDL14_ENG_3559	E0679687	GPE	WB	N	N	N
EDL14_ENG_3560	NIL0770	PER	WB	N	Y	N
EDL14_ENG_3561	E0571106	GPE	WB	N	Y	N
EDL14_ENG_3562	E0338923	ORG	WB	N	Y	N
EDL14_ENG_3563	E0256436	PER	DF	N	Y	N
EDL14_ENG_3564	NIL0252	PER	DF	N	N	Y
EDL14_ENG_3565	NIL0771	ORG	WB	N	N	N
EDL14_ENG_3566	E0511707	ORG	WB	N	N	N
EDL14_ENG_3567	NIL0579	PER	WB	N	N	N
EDL14_ENG_3568	E0338923	ORG	WB	N	Y	N
EDL14_ENG_3569	E0474277	PER	WB	N	N	N
EDL14_ENG_3570	E0382887	GPE	WB	N	N	N
EDL14_ENG_3571	E0298368	ORG	WB	N	Y	N
EDL14_ENG_3572	E0421217	ORG	WB	N	Y	N
EDL14_ENG_3573	NIL0297	PER	NW	N	N	N
EDL14_ENG_3574	NIL0595	PER	DF	N	N	Y
EDL14_ENG_3575	NIL0317	PER	DF	N	N	Y
EDL14_ENG_3576	E0566375	PER	DF	N	N	N
EDL14_ENG_3577	E0595006	GPE	DF	N	Y	N
EDL14_ENG_3578	NIL0356	PER	DF	N	N	Y
EDL14_ENG_3579	E0266972	PER	DF	N	N	N
EDL14_ENG_3580	NIL0055	ORG	WB	Y	Y	N
EDL14_ENG_3581	E0748134	ORG	DF	N	N	N
EDL14_ENG_3582	NIL0772	PER	NW	N	N	N
EDL14_ENG_3583	E0759363	PER	DF	N	Y	N
EDL14_ENG_3584	E0240157	GPE	NW	N	Y	N
EDL14_ENG_3585	NIL0773	PER	DF	N	N	Y
EDL14_ENG_3586	NIL0371	PER	WB	N	N	N
EDL14_ENG_3587	NIL0374	PER	DF	N	N	Y
EDL14_ENG_3588	E0811943	PER	DF	N	N	N
EDL14_ENG_3589	E0739132	GPE	NW	N	N	N
EDL14_ENG_3590	E0474277	PER	WB	N	N	N
EDL14_ENG_3591	NIL0604	PER	WB	N	Y	N
EDL14_ENG_3592	NIL0004	PER	DF	N	N	Y
EDL14_ENG_3593	NIL0103	PER	WB	Y	N	Y
EDL14_ENG_3594	E0253605	GPE	NW	N	N	N
EDL14_ENG_3595	NIL0125	PER	WB	N	N	Y
EDL14_ENG_3596	E0679687	GPE	WB	N	Y	N
EDL14_ENG_3597	E0659608	PER	NW	N	N	N
EDL14_ENG_3598	E0471856	GPE	NW	N	N	N
EDL14_ENG_3599	E0787371	ORG	DF	Y	Y	N
EDL14_ENG_3600	NIL0277	ORG	NW	N	Y	N
EDL14_ENG_3601	E0401466	GPE	WB	N	Y	N
EDL14_ENG_3602	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_3603	E0222910	PER	WB	N	Y	N
EDL14_ENG_3604	NIL0774	ORG	NW	Y	Y	N
EDL14_ENG_3605	E0100324	PER	DF	N	N	N
EDL14_ENG_3606	NIL0108	GPE	WB	N	N	N
EDL14_ENG_3607	NIL0170	GPE	NW	Y	Y	N
EDL14_ENG_3608	NIL0013	PER	DF	N	N	Y
EDL14_ENG_3609	E0601466	ORG	WB	N	Y	N
EDL14_ENG_3610	E0566375	PER	DF	N	N	N
EDL14_ENG_3611	NIL0775	ORG	NW	Y	Y	N
EDL14_ENG_3612	NIL0007	PER	DF	N	N	Y
EDL14_ENG_3613	NIL0534	PER	WB	N	N	Y
EDL14_ENG_3614	NIL0439	ORG	NW	N	Y	N
EDL14_ENG_3615	E0412026	PER	DF	N	N	N
EDL14_ENG_3616	E0305910	PER	NW	N	N	N
EDL14_ENG_3617	E0622747	PER	NW	N	N	N
EDL14_ENG_3618	E0358135	ORG	NW	N	Y	N
EDL14_ENG_3619	NIL0530	PER	DF	N	N	Y
EDL14_ENG_3620	E0228126	PER	DF	N	Y	N
EDL14_ENG_3622	E0383874	PER	WB	N	Y	N
EDL14_ENG_3623	NIL0091	PER	DF	N	N	Y
EDL14_ENG_3624	E0152151	PER	DF	N	Y	N
EDL14_ENG_3625	NIL0745	ORG	WB	N	N	N
EDL14_ENG_3626	E0452714	ORG	WB	N	Y	N
EDL14_ENG_3627	E0351249	GPE	WB	N	N	N
EDL14_ENG_3628	NIL0117	GPE	DF	Y	Y	N
EDL14_ENG_3629	E0375368	PER	DF	N	Y	N
EDL14_ENG_3630	E0285627	PER	WB	Y	Y	N
EDL14_ENG_3631	E0044003	GPE	NW	N	N	N
EDL14_ENG_3633	NIL0007	PER	DF	N	N	Y
EDL14_ENG_3634	NIL0776	PER	WB	Y	Y	N
EDL14_ENG_3635	NIL0107	ORG	NW	N	N	N
EDL14_ENG_3636	NIL0777	PER	DF	Y	N	N
EDL14_ENG_3637	E0656607	ORG	NW	N	N	N
EDL14_ENG_3638	E0312856	GPE	WB	N	Y	N
EDL14_ENG_3639	E0371718	GPE	NW	N	Y	N
EDL14_ENG_3640	E0011516	PER	NW	N	N	N
EDL14_ENG_3641	E0771566	PER	WB	N	N	N
EDL14_ENG_3642	E0066984	PER	NW	Y	Y	N
EDL14_ENG_3643	E0588022	ORG	WB	N	Y	N
EDL14_ENG_3644	NIL0655	GPE	NW	N	Y	N
EDL14_ENG_3645	E0383775	PER	WB	Y	Y	N
EDL14_ENG_3646	E0409914	GPE	NW	N	N	N
EDL14_ENG_3647	E0149689	GPE	DF	N	N	N
EDL14_ENG_3648	E0236680	PER	DF	N	N	N
EDL14_ENG_3649	NIL0023	PER	WB	N	N	Y
EDL14_ENG_3651	NIL0021	PER	DF	N	N	Y
EDL14_ENG_3652	NIL0021	PER	DF	N	N	Y
EDL14_ENG_3653	NIL0343	PER	WB	N	N	Y
EDL14_ENG_3654	E0473807	PER	WB	N	N	N
EDL14_ENG_3655	NIL0112	PER	WB	Y	Y	Y
EDL14_ENG_3656	E0619994	PER	DF	N	N	N
EDL14_ENG_3657	E0161565	GPE	DF	N	N	N
EDL14_ENG_3658	E0301891	PER	DF	N	N	N
EDL14_ENG_3659	E0533310	ORG	WB	N	Y	N
EDL14_ENG_3660	NIL0115	GPE	WB	Y	Y	N
EDL14_ENG_3661	NIL0764	PER	DF	N	Y	N
EDL14_ENG_3662	E0773407	ORG	NW	N	Y	N
EDL14_ENG_3663	E0305910	PER	NW	N	N	N
EDL14_ENG_3664	NIL0007	PER	DF	Y	Y	Y
EDL14_ENG_3665	E0066984	PER	NW	Y	Y	N
EDL14_ENG_3666	E0258848	PER	DF	Y	Y	N
EDL14_ENG_3667	E0735644	PER	NW	Y	Y	N
EDL14_ENG_3668	E0525761	GPE	NW	N	N	N
EDL14_ENG_3669	NIL0526	PER	WB	N	N	N
EDL14_ENG_3670	NIL0031	PER	DF	N	Y	Y
EDL14_ENG_3671	NIL0778	PER	DF	N	N	Y
EDL14_ENG_3672	E0421035	PER	DF	Y	Y	N
EDL14_ENG_3673	NIL0779	ORG	WB	Y	Y	N
EDL14_ENG_3674	E0200474	PER	DF	N	Y	N
EDL14_ENG_3675	NIL0164	PER	DF	N	N	Y
EDL14_ENG_3676	NIL0780	PER	DF	N	N	Y
EDL14_ENG_3677	E0773407	ORG	DF	N	N	N
EDL14_ENG_3678	E0514991	GPE	NW	N	Y	N
EDL14_ENG_3679	NIL0781	PER	WB	Y	Y	N
EDL14_ENG_3680	E0116532	GPE	WB	N	N	N
EDL14_ENG_3681	NIL0262	PER	DF	N	N	Y
EDL14_ENG_3682	NIL0782	PER	NW	N	Y	N
EDL14_ENG_3683	E0338923	ORG	WB	N	Y	N
EDL14_ENG_3684	NIL0260	GPE	WB	N	N	N
EDL14_ENG_3685	E0679687	GPE	NW	N	Y	N
EDL14_ENG_3686	NIL0783	PER	DF	Y	Y	N
EDL14_ENG_3687	NIL0784	PER	WB	N	N	N
EDL14_ENG_3688	E0139565	ORG	NW	N	Y	N
EDL14_ENG_3689	E0242465	PER	DF	N	N	N
EDL14_ENG_3690	E0031352	GPE	NW	N	Y	N
EDL14_ENG_3691	E0338923	ORG	WB	N	Y	N
EDL14_ENG_3693	E0619026	GPE	NW	N	Y	N
EDL14_ENG_3694	E0535827	GPE	WB	N	N	N
EDL14_ENG_3695	NIL0007	PER	DF	Y	Y	Y
EDL14_ENG_3696	E0323056	ORG	WB	N	Y	N
EDL14_ENG_3697	E0739132	GPE	WB	N	Y	N
EDL14_ENG_3698	E0819391	PER	DF	N	Y	N
EDL14_ENG_3699	E0082933	PER	DF	N	Y	N
EDL14_ENG_3701	E0389613	PER	NW	N	N	N
EDL14_ENG_3702	E0358135	ORG	NW	N	Y	N
EDL14_ENG_3703	E0601466	ORG	NW	Y	Y	N
EDL14_ENG_3704	E0307101	PER	DF	N	Y	N
EDL14_ENG_3705	NIL0013	PER	DF	N	N	Y
EDL14_ENG_3706	NIL0167	PER	DF	Y	Y	N
EDL14_ENG_3707	E0668404	PER	NW	N	Y	N
EDL14_ENG_3708	E0315750	GPE	NW	N	N	N
EDL14_ENG_3709	NIL0785	PER	NW	N	Y	N
EDL14_ENG_3710	NIL0223	PER	DF	Y	Y	N
EDL14_ENG_3711	E0169730	PER	DF	N	Y	N
EDL14_ENG_3712	NIL0062	PER	DF	N	N	Y
EDL14_ENG_3713	NIL0786	PER	WB	N	N	Y
EDL14_ENG_3714	NIL0324	PER	WB	Y	Y	N
EDL14_ENG_3715	NIL0179	GPE	WB	N	Y	N
EDL14_ENG_3716	E0035380	PER	DF	N	N	N
EDL14_ENG_3717	E0643779	PER	WB	N	N	N
EDL14_ENG_3718	E0005282	PER	DF	N	N	N
EDL14_ENG_3720	E0011654	ORG	WB	N	N	N
EDL14_ENG_3721	E0566375	PER	DF	N	N	N
EDL14_ENG_3722	E0496526	PER	DF	N	Y	N
EDL14_ENG_3723	NIL0062	PER	DF	Y	Y	Y
EDL14_ENG_3724	E0382887	GPE	WB	N	N	N
EDL14_ENG_3725	NIL0787	ORG	NW	N	N	N
EDL14_ENG_3726	E0597018	PER	WB	Y	N	N
EDL14_ENG_3727	E0208208	PER	DF	N	Y	N
EDL14_ENG_3728	NIL0307	PER	DF	N	N	Y
EDL14_ENG_3730	NIL0031	PER	DF	Y	Y	Y
EDL14_ENG_3731	NIL0788	PER	NW	N	Y	N
EDL14_ENG_3732	NIL0029	PER	WB	Y	N	Y
EDL14_ENG_3734	E0474577	PER	NW	N	N	N
EDL14_ENG_3735	E0694554	PER	DF	Y	Y	N
EDL14_ENG_3736	E0731783	PER	DF	N	N	N
EDL14_ENG_3737	NIL0789	PER	DF	N	N	Y
EDL14_ENG_3738	NIL0441	GPE	NW	N	N	N
EDL14_ENG_3740	E0678331	PER	WB	N	Y	N
EDL14_ENG_3741	NIL0764	PER	DF	N	N	Y
EDL14_ENG_3742	E0382887	GPE	WB	N	Y	N
EDL14_ENG_3743	E0037522	GPE	DF	Y	Y	N
EDL14_ENG_3744	NIL0442	ORG	NW	Y	Y	N
EDL14_ENG_3745	E0347314	PER	DF	N	Y	N
EDL14_ENG_3746	E0487694	PER	WB	N	Y	N
EDL14_ENG_3747	E0511707	ORG	WB	N	N	N
EDL14_ENG_3748	E0382887	GPE	WB	N	N	N
EDL14_ENG_3749	E0793722	GPE	WB	N	Y	N
EDL14_ENG_3750	NIL0164	PER	DF	N	N	Y
EDL14_ENG_3751	E0749485	PER	WB	N	Y	N
EDL14_ENG_3752	NIL0184	ORG	WB	N	Y	N
EDL14_ENG_3753	NIL0612	ORG	WB	Y	N	N
EDL14_ENG_3754	NIL0790	PER	WB	Y	N	N
EDL14_ENG_3755	E0748134	ORG	DF	N	N	N
EDL14_ENG_3756	E0035380	PER	DF	N	N	N
EDL14_ENG_3757	E0683152	ORG	NW	N	N	N
EDL14_ENG_3758	NIL0098	ORG	WB	Y	Y	N
EDL14_ENG_3760	E0003185	PER	NW	N	Y	N
EDL14_ENG_3761	NIL0188	PER	DF	N	N	Y
EDL14_ENG_3762	NIL0534	PER	WB	N	N	Y
EDL14_ENG_3763	NIL0374	PER	DF	N	N	Y
EDL14_ENG_3766	NIL0322	PER	WB	N	Y	N
EDL14_ENG_3767	E0505890	ORG	NW	N	N	N
EDL14_ENG_3768	NIL0112	PER	WB	Y	Y	Y
EDL14_ENG_3769	NIL0112	PER	WB	Y	Y	Y
EDL14_ENG_3770	NIL0044	ORG	WB	N	Y	N
EDL14_ENG_3771	NIL0325	PER	DF	N	N	Y
EDL14_ENG_3773	NIL0791	ORG	WB	N	N	N
EDL14_ENG_3774	E0629641	PER	NW	N	Y	N
EDL14_ENG_3775	E0230331	GPE	WB	N	N	N
EDL14_ENG_3776	E0566375	PER	DF	N	N	N
EDL14_ENG_3777	NIL0247	PER	WB	N	N	Y
EDL14_ENG_3778	E0643782	GPE	NW	N	N	N
EDL14_ENG_3779	E0511707	ORG	WB	N	N	N
EDL14_ENG_3780	NIL0604	PER	WB	N	Y	N
EDL14_ENG_3781	E0557250	PER	NW	N	N	N
EDL14_ENG_3782	E0125674	ORG	NW	N	N	N
EDL14_ENG_3783	E0521421	PER	NW	N	N	N
EDL14_ENG_3784	NIL0139	ORG	WB	N	Y	N
EDL14_ENG_3785	NIL0152	PER	DF	N	N	Y
EDL14_ENG_3786	E0066984	PER	NW	Y	Y	N
EDL14_ENG_3787	E0289577	GPE	WB	N	N	N
EDL14_ENG_3788	NIL0369	PER	WB	N	N	N
EDL14_ENG_3789	NIL0792	ORG	WB	N	Y	N
EDL14_ENG_3790	NIL0793	GPE	WB	Y	Y	N
EDL14_ENG_3792	E0302684	PER	DF	N	Y	N
EDL14_ENG_3793	E0033739	PER	NW	N	N	N
EDL14_ENG_3794	NIL0016	PER	WB	Y	Y	N
EDL14_ENG_3795	E0771566	PER	WB	N	N	N
EDL14_ENG_3796	NIL0437	ORG	NW	N	Y	N
EDL14_ENG_3797	E0558935	ORG	WB	N	N	N
EDL14_ENG_3798	E0753411	GPE	NW	N	N	N
EDL14_ENG_3799	E0750057	PER	NW	N	N	N
EDL14_ENG_3800	E0658573	PER	NW	N	N	N
EDL14_ENG_3801	NIL0498	PER	WB	N	N	Y
EDL14_ENG_3802	NIL0498	PER	WB	N	N	N
EDL14_ENG_3804	NIL0102	PER	WB	Y	N	N
EDL14_ENG_3805	NIL0382	PER	WB	N	N	N
EDL14_ENG_3806	E0763152	PER	WB	N	N	N
EDL14_ENG_3807	E0215593	PER	NW	N	Y	N
EDL14_ENG_3808	NIL0795	ORG	NW	N	Y	N
EDL14_ENG_3809	E0642032	GPE	NW	N	N	N
EDL14_ENG_3810	NIL0379	PER	DF	N	N	Y
EDL14_ENG_3811	NIL0148	PER	WB	N	N	N
EDL14_ENG_3812	E0514805	PER	NW	N	N	N
EDL14_ENG_3813	NIL0167	PER	DF	Y	Y	N
EDL14_ENG_3814	E0467658	ORG	WB	N	N	N
EDL14_ENG_3815	E0289577	GPE	WB	N	N	N
EDL14_ENG_3816	E0415113	GPE	WB	N	Y	N
EDL14_ENG_3817	NIL0740	PER	NW	Y	Y	N
EDL14_ENG_3818	E0168539	ORG	NW	N	Y	N
EDL14_ENG_3819	E0396327	PER	DF	N	N	N
EDL14_ENG_3820	NIL0373	ORG	NW	Y	Y	N
EDL14_ENG_3821	E0793722	GPE	WB	N	Y	N
EDL14_ENG_3822	E0373654	GPE	DF	N	N	N
EDL14_ENG_3823	E0066984	PER	NW	Y	Y	N
EDL14_ENG_3824	E0401466	GPE	NW	N	N	N
EDL14_ENG_3825	NIL0796	PER	NW	N	Y	N
EDL14_ENG_3826	NIL0797	ORG	WB	N	Y	N
EDL14_ENG_3827	NIL0798	PER	DF	N	N	Y
EDL14_ENG_3828	NIL0074	ORG	NW	Y	Y	N
EDL14_ENG_3829	NIL0226	GPE	WB	N	Y	N
EDL14_ENG_3831	E0819391	PER	DF	N	Y	N
EDL14_ENG_3832	NIL0492	PER	WB	N	N	N
EDL14_ENG_3833	E0566375	PER	DF	N	Y	N
EDL14_ENG_3834	NIL0262	PER	DF	N	N	Y
EDL14_ENG_3835	E0015904	GPE	NW	N	N	N
EDL14_ENG_3836	NIL0799	PER	DF	Y	Y	N
EDL14_ENG_3837	NIL0800	PER	WB	N	N	Y
EDL14_ENG_3838	E0427077	PER	DF	N	Y	N
EDL14_ENG_3839	NIL0512	PER	WB	N	Y	N
EDL14_ENG_3840	NIL0223	PER	DF	Y	Y	N
EDL14_ENG_3841	E0242465	PER	DF	N	N	N
EDL14_ENG_3842	E0529124	PER	DF	N	Y	N
EDL14_ENG_3843	E0097784	PER	DF	N	Y	N
EDL14_ENG_3844	E0432287	GPE	WB	N	Y	N
EDL14_ENG_3845	NIL0478	ORG	WB	Y	Y	N
EDL14_ENG_3846	NIL0801	PER	DF	N	N	Y
EDL14_ENG_3847	NIL0802	PER	NW	N	Y	N
EDL14_ENG_3848	NIL0335	PER	WB	Y	N	N
EDL14_ENG_3849	NIL0016	PER	WB	Y	Y	N
EDL14_ENG_3850	NIL0803	ORG	NW	N	Y	N
EDL14_ENG_3851	E0553654	ORG	DF	N	Y	N
EDL14_ENG_3852	E0226026	PER	DF	N	N	N
EDL14_ENG_3853	NIL0804	PER	WB	N	N	Y
EDL14_ENG_3854	E0412026	PER	DF	N	N	N
EDL14_ENG_3855	E0719804	PER	DF	N	Y	N
EDL14_ENG_3856	NIL0526	PER	WB	N	N	N
EDL14_ENG_3857	E0100324	PER	WB	N	N	N
EDL14_ENG_3858	NIL0805	ORG	WB	N	N	N
EDL14_ENG_3859	E0514805	PER	NW	N	N	N
EDL14_ENG_3860	E0396327	PER	DF	N	N	N
EDL14_ENG_3862	E0597018	PER	WB	Y	N	N
EDL14_ENG_3863	NIL0713	ORG	NW	N	N	N
EDL14_ENG_3864	E0560627	PER	DF	Y	Y	N
EDL14_ENG_3865	NIL0153	PER	DF	N	N	Y
EDL14_ENG_3866	E0066984	PER	NW	Y	Y	N
EDL14_ENG_3867	E0252933	PER	NW	N	N	N
EDL14_ENG_3868	NIL0462	PER	WB	Y	N	N
EDL14_ENG_3869	E0793722	GPE	WB	N	N	N
EDL14_ENG_3870	E0165371	ORG	DF	N	N	N
EDL14_ENG_3871	E0240157	GPE	NW	N	Y	N
EDL14_ENG_3872	NIL0806	ORG	DF	N	N	N
EDL14_ENG_3873	NIL0807	ORG	NW	N	Y	N
EDL14_ENG_3874	E0475237	PER	DF	N	N	N
EDL14_ENG_3875	NIL0358	PER	NW	Y	Y	N
EDL14_ENG_3876	E0787907	GPE	WB	N	Y	N
EDL14_ENG_3877	NIL0358	PER	NW	Y	Y	N
EDL14_ENG_3878	E0742724	PER	NW	N	N	N
EDL14_ENG_3879	E0739132	GPE	WB	N	N	N
EDL14_ENG_3880	NIL0411	ORG	NW	N	Y	N
EDL14_ENG_3881	E0285627	PER	WB	Y	Y	N
EDL14_ENG_3882	E0257593	GPE	NW	N	Y	N
EDL14_ENG_3884	E0061746	PER	DF	N	N	N
EDL14_ENG_3885	E0227456	ORG	WB	N	Y	N
EDL14_ENG_3886	E0242465	PER	WB	N	Y	N
EDL14_ENG_3887	NIL0434	PER	DF	N	Y	N
EDL14_ENG_3888	NIL0066	PER	WB	Y	N	N
EDL14_ENG_3889	E0417553	PER	DF	N	N	N
EDL14_ENG_3890	E0196112	PER	DF	Y	Y	N
EDL14_ENG_3891	NIL0007	PER	DF	N	N	Y
EDL14_ENG_3892	NIL0132	GPE	WB	N	N	N
EDL14_ENG_3893	E0534174	PER	WB	N	N	N
EDL14_ENG_3894	NIL0040	PER	WB	N	Y	N
EDL14_ENG_3895	NIL0739	PER	DF	N	N	Y
EDL14_ENG_3896	NIL0808	PER	WB	N	N	N
EDL14_ENG_3897	E0142144	PER	WB	N	Y	N
EDL14_ENG_3898	NIL0809	PER	WB	N	N	N
EDL14_ENG_3899	NIL0378	PER	NW	N	N	N
EDL14_ENG_3900	E0273299	GPE	WB	N	Y	N
EDL14_ENG_3901	NIL0467	PER	WB	Y	Y	Y
EDL14_ENG_3902	NIL0007	PER	DF	N	N	Y
EDL14_ENG_3903	E0511489	PER	WB	Y	Y	N
EDL14_ENG_3904	E0131820	GPE	NW	N	N	N
EDL14_ENG_3905	NIL0810	PER	NW	N	N	N
EDL14_ENG_3906	E0747316	PER	DF	N	N	N
EDL14_ENG_3907	E0172970	PER	WB	N	N	N
EDL14_ENG_3908	NIL0048	PER	DF	N	N	Y
EDL14_ENG_3909	NIL0811	PER	DF	Y	Y	Y
EDL14_ENG_3910	E0315025	ORG	WB	N	Y	N
EDL14_ENG_3911	NIL0016	PER	WB	Y	N	N
EDL14_ENG_3912	NIL0659	PER	DF	N	N	Y
EDL14_ENG_3913	E0143914	ORG	NW	N	N	N
EDL14_ENG_3914	E0177430	ORG	NW	N	N	N
EDL14_ENG_3915	E0236617	ORG	WB	N	Y	N
EDL14_ENG_3916	E0475482	GPE	NW	N	N	N
EDL14_ENG_3917	E0698625	GPE	NW	N	Y	N
EDL14_ENG_3918	NIL0284	PER	NW	Y	Y	N
EDL14_ENG_3919	NIL0279	ORG	WB	Y	Y	N
EDL14_ENG_3920	NIL0491	PER	NW	Y	Y	N
EDL14_ENG_3921	NIL0812	ORG	NW	N	Y	N
EDL14_ENG_3922	E0222910	PER	WB	N	Y	N
EDL14_ENG_3924	NIL0080	ORG	NW	Y	Y	N
EDL14_ENG_3925	E0525761	GPE	NW	N	N	N
EDL14_ENG_3926	E0793722	GPE	WB	N	N	N
EDL14_ENG_3927	NIL0703	PER	DF	N	N	Y
EDL14_ENG_3928	NIL0595	PER	DF	N	N	Y
EDL14_ENG_3929	NIL0328	ORG	WB	Y	N	N
EDL14_ENG_3931	NIL0385	PER	DF	N	N	Y
EDL14_ENG_3932	NIL0457	PER	WB	N	Y	N
EDL14_ENG_3933	E0607285	PER	NW	Y	N	N
EDL14_ENG_3934	NIL0469	PER	WB	N	N	N
EDL14_ENG_3935	E0793722	GPE	WB	N	Y	N
EDL14_ENG_3936	E0182788	GPE	NW	N	Y	N
EDL14_ENG_3937	E0742724	PER	NW	N	N	N
EDL14_ENG_3938	E0458578	PER	NW	N	N	N
EDL14_ENG_3940	E0793722	GPE	WB	N	N	N
EDL14_ENG_3941	NIL0813	PER	DF	N	N	Y
EDL14_ENG_3942	NIL0814	PER	DF	N	N	Y
EDL14_ENG_3943	E0679687	GPE	NW	N	N	N
EDL14_ENG_3944	E0629641	PER	NW	N	Y	N
EDL14_ENG_3945	E0596446	ORG	WB	N	Y	N
EDL14_ENG_3946	E0793722	GPE	WB	N	Y	N
EDL14_ENG_3947	NIL0031	PER	DF	N	Y	Y
EDL14_ENG_3948	E0679687	GPE	WB	N	Y	N
EDL14_ENG_3949	E0535827	GPE	WB	N	N	N
EDL14_ENG_3950	NIL0815	PER	WB	N	N	Y
EDL14_ENG_3951	E0819391	PER	DF	N	N	N
EDL14_ENG_3952	NIL0816	PER	DF	N	N	Y
EDL14_ENG_3953	E0679687	GPE	DF	N	Y	N
EDL14_ENG_3955	E0242465	PER	DF	N	N	N
EDL14_ENG_3956	E0707525	PER	NW	N	Y	N
EDL14_ENG_3957	NIL0814	PER	DF	N	N	Y
EDL14_ENG_3958	E0050787	PER	DF	N	N	N
EDL14_ENG_3959	NIL0360	PER	NW	N	Y	N
EDL14_ENG_3960	E0076367	ORG	NW	N	N	N
EDL14_ENG_3961	E0689834	GPE	NW	N	N	N
EDL14_ENG_3962	E0401466	GPE	NW	N	N	N
EDL14_ENG_3963	E0338923	ORG	WB	N	Y	N
EDL14_ENG_3964	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_3965	E0219030	ORG	WB	N	Y	N
EDL14_ENG_3966	E0039758	PER	DF	N	Y	N
EDL14_ENG_3967	E0240157	GPE	WB	N	N	N
EDL14_ENG_3968	E0131077	PER	DF	N	N	N
EDL14_ENG_3969	E0002787	PER	DF	N	N	N
EDL14_ENG_3970	NIL0279	ORG	WB	Y	Y	N
EDL14_ENG_3971	E0382887	GPE	WB	N	Y	N
EDL14_ENG_3972	E0557250	PER	DF	N	Y	N
EDL14_ENG_3973	NIL0817	PER	NW	N	Y	N
EDL14_ENG_3974	E0601466	ORG	WB	N	N	N
EDL14_ENG_3975	E0445829	PER	DF	N	N	N
EDL14_ENG_3976	E0409686	GPE	DF	N	N	N
EDL14_ENG_3977	E0285627	PER	WB	Y	Y	N
EDL14_ENG_3978	E0375368	PER	DF	N	Y	N
EDL14_ENG_3979	E0597018	PER	WB	Y	N	N
EDL14_ENG_3980	NIL0818	PER	NW	N	Y	N
EDL14_ENG_3982	NIL0819	PER	NW	Y	Y	N
EDL14_ENG_3983	E0373682	GPE	NW	N	N	N
EDL14_ENG_3984	E0031352	GPE	WB	N	Y	N
